B622603-5,510401002,HOSPEDAJE,2023,1,1294.00,0.00,12954.99,OP-04-01
B622603-5,510401002,HOSPEDAJE,2023,1,950.00,0.00,12954.99,OP-04-02
B622603-5,510401002,HOSPEDAJE,2023,1,660.00,0.00,12954.99,OP-04-03
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,837.80,0.00,33304.48,AD-01
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,300.00,0.00,33304.48,AD-03
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,1295.02,0.00,33304.48,OP-02-02
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,2186.92,0.00,33304.48,OP-02-03
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,2350.05,0.00,33304.48,OP-02-04
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,2340.00,0.00,33304.48,OP-02-05
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,2967.04,0.00,33304.48,OP-02-06
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,3951.52,0.00,33304.48,OP-04-01
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,14405.00,0.00,33304.48,OP-04-02
B622603-5,510401003,KILOMETRAJE / COMBUSTIBLE,2023,1,2671.13,0.00,33304.48,OP-04-03
B622603-5,510401004,MANTENIMIENTO VEHICULOS,2023,1,2000.00,0.00,10494.29,OP-02-05
B622603-5,510401004,MANTENIMIENTO VEHICULOS,2023,1,1530.10,0.00,10494.29,OP-02-02
B622603-5,510401004,MANTENIMIENTO VEHICULOS,2023,1,1402.95,0.00,10494.29,OP-02-04
B622603-5,510401004,MANTENIMIENTO VEHICULOS,2023,1,5321.24,0.00,10494.29,OP-02-06
B622603-5,510401004,MANTENIMIENTO VEHICULOS,2023,1,240.00,0.00,10494.29,OP-04-02
B622603-5,510401005,DEPRECIACION VEHICULO,2023,1,4179.00,0.00,10806.00,AD-03
B622603-5,510401005,DEPRECIACION VEHICULO,2023,1,5283.00,0.00,10806.00,OP-02-01
B622603-5,510401005,DEPRECIACION VEHICULO,2023,1,1344.00,0.00,10806.00,OP-02-07
B622603-5,510501010,MATERIAL P/CAPACITACION PROG.DE EDUCAC.,2023,1,920.00,0.00,1139.60,OP-02-05
B622603-5,510501010,MATERIAL P/CAPACITACION PROG.DE EDUCAC.,2023,1,219.60,0.00,1139.60,OP-02-06
B622603-5,510701002,ATENCIONES PERSONAL AGREQUIMA,2023,1,525.00,0.00,1275.00,OP-03-01
B622603-5,510701002,ATENCIONES PERSONAL AGREQUIMA,2023,1,750.00,0.00,1275.00,OP-04-01
B622603-5,510701006,GASTOS DE REPRESENTACION,2023,1,871.90,0.00,871.90,AD-01
B622603-5,510701001,ATENCIONES EMPRESAS ASOCIADAS,2023,1,2972.70,0.00,2972.70,AD-03
B622603-5,510901001,HONORARIOS PROFESIONALES,2023,1,2934.80,0.00,27337.00,AD-02
B622603-5,510901001,HONORARIOS PROFESIONALES,2023,1,4402.20,0.00,27337.00,AD-03
B622603-5,510901001,HONORARIOS PROFESIONALES,2023,1,20000.00,0.00,27337.00,OP-02-01
B622603-5,510901002,MENSAJERIA - LIMPIEZA - GUARDIANIA,2023,1,250.00,0.00,10962.00,AD-02
B622603-5,510901002,MENSAJERIA - LIMPIEZA - GUARDIANIA,2023,1,10712.00,0.00,10962.00,OP-03-02
B622603-5,511001002,INCINERACION Y ANALISIS,2023,1,6080.00,0.00,6080.00,OP-03-01
B622603-5,511001003,MANTENIMIENTO DE CENTROS DE ACOPIO,2023,1,700.90,0.00,1937.53,OP-03-01
B622603-5,511001003,MANTENIMIENTO DE CENTROS DE ACOPIO,2023,1,842.63,0.00,1937.53,OP-03-03
B622603-5,511001003,MANTENIMIENTO DE CENTROS DE ACOPIO,2023,1,394.00,0.00,1937.53,OP-03-04
B622603-5,510801001,AUDITORIA,2023,1,2587.00,0.00,2587.00,AD-02
B622603-5,511001004,MANTENIMIENTO DE MAQUINARIA,2023,1,4000.00,0.00,4000.00,AD-03
B622603-5,511001007,MINICENTROS,2023,1,39600.00,0.00,39600.00,AD-03
B622603-5,510201008,SUPER OFICINA,2023,2,609.00,0.00,609.00,AD-02
B622603-5,510201010,ATENCIONES A JUNTA DIRECTIVA,2023,2,268.00,0.00,1487.10,AD-02
B622603-5,510201010,ATENCIONES A JUNTA DIRECTIVA,2023,2,1219.10,0.00,1487.10,AD-03
B622603-5,510202002,SERVICIO CELULAR,2023,2,904.99,0.00,13619.36,AD-01
B622603-5,510202002,SERVICIO CELULAR,2023,2,99.00,0.00,13619.36,AD-02
B622603-5,510202002,SERVICIO CELULAR,2023,2,688.60,0.00,13619.36,AD-03
B622603-5,510202002,SERVICIO CELULAR,2023,2,589.99,0.00,13619.36,OP-01
B622603-5,510202002,SERVICIO CELULAR,2023,2,555.00,0.00,13619.36,OP-02-01
B622603-5,510202002,SERVICIO CELULAR,2023,2,475.00,0.00,13619.36,OP-02-02
B622603-5,510202002,SERVICIO CELULAR,2023,2,475.00,0.00,13619.36,OP-02-03
B622603-5,510202002,SERVICIO CELULAR,2023,2,555.00,0.00,13619.36,OP-02-04
B622603-5,510202002,SERVICIO CELULAR,2023,2,569.99,0.00,13619.36,OP-02-05
B622603-5,510202002,SERVICIO CELULAR,2023,2,569.99,0.00,13619.36,OP-02-06
B622603-5,510202002,SERVICIO CELULAR,2023,2,256.20,0.00,13619.36,OP-03-01
B622603-5,510202002,SERVICIO CELULAR,2023,2,149.00,0.00,13619.36,OP-03-02
B622603-5,510202002,SERVICIO CELULAR,2023,2,254.00,0.00,13619.36,OP-03-03
B622603-5,510202002,SERVICIO CELULAR,2023,2,149.00,0.00,13619.36,OP-03-04
B622603-5,510202002,SERVICIO CELULAR,2023,2,395.00,0.00,13619.36,OP-04-01
B622603-5,510202002,SERVICIO CELULAR,2023,2,293.99,0.00,13619.36,OP-04-02
B622603-5,510202001,SERVICIO TELEFONICO E INTERNET,2023,2,664.73,0.00,3040.82,AD-02
B622603-5,510202001,SERVICIO TELEFONICO E INTERNET,2023,2,997.09,0.00,3040.82,AD-03
B622603-5,510201009,PARQUEO,2023,2,150.00,0.00,300.00,AD-02
B622603-5,510201001,ALQUILERES,2023,2,9810.94,0.00,48157.75,AD-02
B622603-5,510201001,ALQUILERES,2023,2,11867.93,0.00,48157.75,AD-03
B622603-5,510201001,ALQUILERES,2023,2,2400.00,0.00,48157.75,OP-03-02
B622603-5,510201003,CAJA CHICA,2023,2,3351.95,0.00,21434.35,AD-03
B622603-5,510201003,CAJA CHICA,2023,2,318.99,0.00,21434.35,OP-02-01
B622603-5,510201003,CAJA CHICA,2023,2,486.46,0.00,21434.35,OP-02-02
B622603-5,510201003,CAJA CHICA,2023,2,277.00,0.00,21434.35,OP-02-03
B622603-5,510201003,CAJA CHICA,2023,2,248.00,0.00,21434.35,OP-02-04
B622603-5,510201003,CAJA CHICA,2023,2,849.50,0.00,21434.35,OP-02-05
B622603-5,510201003,CAJA CHICA,2023,2,209.48,0.00,21434.35,OP-02-06
B622603-5,510201003,CAJA CHICA,2023,2,526.05,0.00,21434.35,OP-02-07
B622603-5,510201003,CAJA CHICA,2023,2,2875.82,0.00,21434.35,AD-02
B622603-5,510201003,CAJA CHICA,2023,2,986.15,0.00,21434.35,OP-04-01
B622603-5,510201003,CAJA CHICA,2023,2,978.50,0.00,21434.35,OP-04-02
B622603-5,510201003,CAJA CHICA,2023,2,814.05,0.00,21434.35,OP-04-03
B622603-5,510201003,CAJA CHICA,2023,2,115.50,0.00,21434.35,OP-04-01
B622603-5,510201003,CAJA CHICA,2023,2,705.00,0.00,21434.35,OP-04-03
B622603-5,510201003,CAJA CHICA,2023,2,71.00,0.00,21434.35,OP-04-02
B622603-5,510101008,CUOTAS PATRONALES IGSS,2023,2,2488.04,0.00,31921.84,AD-01
