B622603-5,1101,CAJA Y BANCOS,110102002,BANRURAL 3033034955 MONETARIA,2023,2,720669.56,0.00,720669.56,0
B622603-5,1101,CAJA Y BANCOS,110102003,BANCO INDUSTRIAL 0000269530 MONETARIA,2023,2,19076.86,0.00,19076.86,0
B622603-5,1102,CUENTAS POR COBRAR,110201001,"A_ADAMA ",2023,2,0.00,35000.00,-35000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201028,"B_VIDAGRO ",2023,2,0.00,20000.00,-20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201029,"B_STOCKTON S. A. ",2023,2,0.00,20000.00,-20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110204002,OTROS INGRESOS POR COBRAR,2023,2,0.00,35957.79,-35957.79,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,2,0.00,8328.56,-8328.56,0
B622603-5,2101,CUENTAS POR PAGAR,210104002,OTROS INGRESOS ANTICIPADOS,2023,2,0.00,30822.28,30822.28,0
B622603-5,2101,CUENTAS POR PAGAR,210101002,GASTOS ADMINISTRATIVOS POR PAGAR,2023,3,0.00,2587.00,2587.00,0
B622603-5,2101,CUENTAS POR PAGAR,210103002,PROVISION AGUINALDO,2023,3,0.00,18693.72,18693.72,0
B622603-5,2101,CUENTAS POR PAGAR,210103003,PROVISION BONO 14,2023,3,0.00,18693.72,18693.72,0
B622603-5,2101,CUENTAS POR PAGAR,210103001,PROVISION INDEMNIZACION,2023,3,0.00,21809.39,21809.39,0
B622603-5,2101,CUENTAS POR PAGAR,210102002,CUOTA PATRONAL IGSS,2023,3,0.00,16793.66,16793.66,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,3,0.00,1898.99,-1898.99,0
B622603-5,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR,2023,3,0.00,320.00,320.00,0
B622603-5,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR,2023,3,0.00,250.00,250.00,0
B622603-5,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR,2023,3,0.00,3500.00,3500.00,0
B622603-5,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR,2023,3,0.00,73409.15,73409.15,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,3,0.00,250.00,-250.00,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,3,0.00,2927.16,-2927.16,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,3,0.00,1446.55,-1446.55,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,3,0.00,5500.00,-5500.00,0
B622603-5,1202,GASTOS DIFERIDOS,120201002,ACCESORIOS Y/O REPUESTOS ASPERSORAS,2023,3,0.00,1742.25,-1742.25,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,3,0.00,1480.40,-1480.40,0
B622603-5,1102,CUENTAS POR COBRAR,110201002,"A_ARYSTA ",2023,3,10000.00,0.00,10000.00,0
